url,intended_source,local_file_present,reachable_from_home,incoming_internal_links,sample_sources,status
https://senseisandy.com/bjj-glossary/technical-stand-up,local+self_sitemap,yes,yes,7,/bjj-glossary|/bjj-glossary/hip-heist|/bjj-glossary/scramble|/bjj-glossary/seated-guard|/bjj-glossary/tripod-sweep|/bjj-glossary/turtle,pass
https://senseisandy.com/bjj-glossary/top-position,local+self_sitemap,yes,yes,21,/bjj-glossary|/bjj-glossary/backstep-pass|/bjj-glossary/bottom-position|/bjj-glossary/chest-to-chest|/bjj-glossary/guard-pass|/bjj-glossary/heavy-hips,pass
https://senseisandy.com/bjj-glossary/top-ride,local+self_sitemap,yes,yes,1,/bjj-glossary,pass
https://senseisandy.com/bjj-glossary/torreando,local+self_sitemap,yes,yes,6,/bjj-glossary|/bjj-glossary/guard-pass|/bjj-glossary/knee-cut|/bjj-glossary/long-step|/bjj-glossary/open-guard-pass|/bjj-glossary/torreando-defense,pass
https://senseisandy.com/bjj-glossary/torreando-defense,local+self_sitemap,yes,yes,2,/bjj-glossary|/bjj-glossary/guard-retention,pass
https://senseisandy.com/bjj-glossary/transition,local+self_sitemap,yes,yes,13,/bjj-glossary|/bjj-glossary/arm-drag|/bjj-glossary/closed-guard-break|/bjj-glossary/control|/bjj-glossary/go-behind|/bjj-glossary/grip-fighting,pass
https://senseisandy.com/bjj-glossary/triangle,local+self_sitemap,yes,yes,9,/bjj-glossary|/bjj-glossary/armbar|/bjj-glossary/choke|/bjj-glossary/closed-guard|/bjj-glossary/guard|/bjj-glossary/posture,pass
https://senseisandy.com/bjj-glossary/tripod-sweep,local+self_sitemap,yes,yes,2,/bjj-glossary|/bjj-glossary/sickle-sweep,pass
https://senseisandy.com/bjj-glossary/turtle,local+self_sitemap,yes,yes,8,/bjj-glossary|/bjj-glossary/go-behind|/bjj-glossary/go-behind-defense|/bjj-glossary/granby-roll|/bjj-glossary/hip-heist|/bjj-glossary/scramble,pass
https://senseisandy.com/bjj-glossary/underhook,local+self_sitemap,yes,yes,9,/bjj-glossary|/bjj-glossary/butterfly-guard|/bjj-glossary/collar-tie|/bjj-glossary/knee-shield|/bjj-glossary/outside-trip|/bjj-glossary/side-control,pass
https://senseisandy.com/bjj-glossary/upa-escape,local+self_sitemap,yes,yes,2,/bjj-glossary|/bjj-glossary/escape,pass
https://senseisandy.com/bjj-glossary/updates,local+self_sitemap,yes,yes,2,/blog|/student-hub,pass
https://senseisandy.com/bjj-glossary/waiter-sweep,local+self_sitemap,yes,yes,2,/bjj-glossary|/bjj-glossary/de-la-riva,pass
https://senseisandy.com/bjj-glossary/whizzer,local+self_sitemap,yes,yes,7,/bjj-glossary|/bjj-glossary/overhook|/bjj-glossary/pummel|/bjj-glossary/single-leg-defense|/bjj-glossary/sprawl|/bjj-glossary/takedown-defense,pass
https://senseisandy.com/bjj-glossary/whizzer-defense,local+self_sitemap,yes,yes,2,/bjj-glossary|/bjj-glossary/single-leg-defense,pass
https://senseisandy.com/bjj-glossary/windshield-wiper,local+self_sitemap,yes,yes,3,/bjj-glossary|/bjj-glossary/long-step|/bjj-glossary/mount-transition,pass
https://senseisandy.com/bjj-glossary/wrestle-up,local+self_sitemap,yes,yes,4,/bjj-glossary|/bjj-glossary/hip-heist|/bjj-glossary/k-guard|/bjj-glossary/waiter-sweep,pass
https://senseisandy.com/bjj-glossary/wrist-control,local+self_sitemap,yes,yes,3,/bjj-glossary|/bjj-glossary/ankle-pick|/bjj-glossary/posture-break,pass
https://senseisandy.com/bjj-glossary/x-guard,local+self_sitemap,yes,yes,4,/bjj-glossary|/bjj-glossary/ankle-lock|/bjj-glossary/knee-line|/bjj-glossary/leg-entanglement,pass
https://senseisandy.com/bjj-glossary/z-guard,local+self_sitemap,yes,yes,1,/bjj-glossary,pass
https://senseisandy.com/bjj-stretches,local+self_sitemap,yes,yes,345,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/bjj-tannersville-ny-directions,local+self_sitemap,yes,yes,345,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/blog,local+self_sitemap,yes,yes,347,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/blog/after-school-jiu-jitsu,local+self_sitemap,yes,yes,12,/blog/after-school-jiu-jitsu-calm-routine-catskills|/blog/bjj-sensei|/blog/hunter-elementary-tuesday-drop-off-bjj|/blog/jiu-jitsu-near-windham-mountain-club|/blog/jiu-jitsu-near-windham-mountain-club-ski-families|/blog/kids-jiu-jitsu-windham-ny,pass
https://senseisandy.com/blog/after-school-jiu-jitsu-calm-routine-catskills,local+self_sitemap,yes,yes,10,/blog/after-school-jiu-jitsu|/blog/bjj-sensei|/blog/jiu-jitsu-near-windham-mountain-club|/blog/jiu-jitsu-near-windham-mountain-club-ski-families|/blog/kids-martial-arts-haines-falls|/blog/kids-martial-arts-haines-falls-beginner-friendly-jiu-jitsu,pass
https://senseisandy.com/blog/beginner-friendly-bjj-tannersville-evidence,local+self_sitemap,yes,yes,2,/blog|/blog/beginner-friendly-bjj-tannersville-links,pass
https://senseisandy.com/blog/beginner-friendly-bjj-tannersville-links,local+self_sitemap,yes,yes,6,/blog|/blog/beginner-friendly-bjj-tannersville-evidence|/blog/catskills-gym-alternative-jiu-jitsu|/blog/sensei-rules|/blog/tags/starting-jiu-jitsu|/blog/what-does-sensei-mean-in-bjj,pass
https://senseisandy.com/blog/beginners-guide-bjj-human-chess,local+self_sitemap,yes,yes,2,/blog/growth-over-gold-bjj-mindset|/blog/tags/starting-jiu-jitsu,pass
https://senseisandy.com/blog/bio-switch-nervous-system,local+self_sitemap,yes,yes,6,/blog/bioginastica-movement-no-gi|/blog/bjj-36-techniques|/blog/gain-points-system|/blog/kinetic-chess-onteora-park|/blog/neck-cranks-bjj-longevity-guide|/blog/wrestle-ups-scramble,pass
https://senseisandy.com/blog/bioginastica-movement-no-gi,local+self_sitemap,yes,yes,8,/blog/bio-ginastica-mobility|/blog/bio-switch-nervous-system|/blog/bjj-36-techniques|/blog/exactly-what-happens-first-bjj-class-minute-by-minute|/blog/gain-points-system|/blog/kinetic-chess-onteora-park,pass
https://senseisandy.com/blog/bjj-36-techniques,local+self_sitemap,yes,yes,2,/blog|/blog/tags/starting-jiu-jitsu,pass
https://senseisandy.com/blog/bjj-beginners-over-40-catskills,local+self_sitemap,yes,yes,8,/blog/beginners-guide-bjj-human-chess|/blog/cairo-ny-bjj-specialist|/blog/catskills-gym-alternative-jiu-jitsu|/blog/growth-over-gold-bjj-mindset|/blog/tags/adult-bjj|/blog/tags/starting-jiu-jitsu,pass
https://senseisandy.com/blog/bjj-belts-stripes-promotions,local+self_sitemap,yes,yes,7,/blog/bjj-black-belt-degree-time|/blog/bjj-promotions-how-often|/blog/can-you-beat-sensei-without-a-black-belt|/blog/gi-bjj-windham-ny|/blog/kids-martial-arts-haines-falls-beginner-friendly-jiu-jitsu|/blog/kids-teens-bjj-belts-ranks-stripes-promotions,pass
https://senseisandy.com/blog/bjj-black-belt-degree-time,local+self_sitemap,yes,yes,4,/blog/bjj-belts-stripes-promotions|/blog/bjj-promotions-how-often|/blog/can-you-beat-sensei-without-a-black-belt|/blog/kids-teens-bjj-belts-ranks-stripes-promotions,pass
https://senseisandy.com/blog/bjj-promotions-how-often,local+self_sitemap,yes,yes,4,/blog/bjj-belts-stripes-promotions|/blog/bjj-black-belt-degree-time|/blog/gi-vs-no-gi-bjj-cheat-code|/blog/kids-teens-bjj-belts-ranks-stripes-promotions,pass
https://senseisandy.com/blog/bjj-sensei,local+self_sitemap,yes,yes,2,/bully-proof-jiu-jitsu-tannersville-ny|/sensei-bully,pass
https://senseisandy.com/blog/cairo-ny-bjj-specialist,local+self_sitemap,yes,yes,4,/blog/beginners-guide-bjj-human-chess|/blog/bjj-beginners-over-40-catskills|/blog/tannersville-bjj-tuesday|/blog/things-to-do-near-hunter-ny-private-bjj-coaching,pass
https://senseisandy.com/blog/can-you-beat-sensei-without-a-black-belt,local+self_sitemap,yes,yes,2,/blog/bjj-sensei|/blog/schedule-sensei,pass
https://senseisandy.com/blog/catskills-gym-alternative-jiu-jitsu,local+self_sitemap,yes,yes,2,/blog|/blog/what-is-sanda-sanshou,pass
https://senseisandy.com/blog/exactly-what-happens-first-bjj-class-minute-by-minute,local+self_sitemap,yes,yes,12,/beginner-friendly-bjj-tannersville-links|/blog|/blog/beginner-friendly-bjj-tannersville-evidence|/blog/beginner-friendly-bjj-tannersville-links|/blog/kids-jiu-jitsu-windham-ny|/blog/sanda-vs-jiu-jitsu-for-mma,pass
https://senseisandy.com/blog/gain-points-system,local+self_sitemap,yes,yes,6,/blog/bio-switch-nervous-system|/blog/bioginastica-movement-no-gi|/blog/bjj-36-techniques|/blog/kinetic-chess-onteora-park|/blog/neck-cranks-bjj-longevity-guide|/blog/wrestle-ups-scramble,pass
https://senseisandy.com/blog/gi-bjj-windham-ny,local+self_sitemap,yes,yes,2,/blog/no-gi-windham-ny|/blog/tags/adult-bjj,pass
https://senseisandy.com/blog/gi-vs-no-gi-bjj-cheat-code,local+self_sitemap,yes,yes,11,/blog/catskills-gym-alternative-jiu-jitsu|/blog/gi-bjj-windham-ny|/blog/jiu-jitsu-near-windham-mountain-club|/blog/jiu-jitsu-near-windham-mountain-club-ski-families|/blog/martial-arts-windham-ny-why-families-pick-jiu-jitsu|/blog/no-gi-windham-ny,pass
https://senseisandy.com/blog/growth-over-gold-bjj-mindset,local+self_sitemap,yes,yes,2,/blog|/blog/schedule-sensei-reset-protocol,pass
https://senseisandy.com/blog/how-to-fall-safely-bjj-breakfalls,local+self_sitemap,yes,yes,3,/blog/seated-guard-basics|/blog/sensei-rules|/blog/tags/starting-jiu-jitsu,pass
https://senseisandy.com/blog/hunter-elementary-tuesday-drop-off-bjj,local+self_sitemap,yes,yes,3,/blog/after-school-jiu-jitsu|/blog/kids-jiu-jitsu-windham-ny|/blog/tags/youth,pass
https://senseisandy.com/blog/jiu-jitsu-near-hunter-mountain,local+self_sitemap,yes,yes,4,/beginner-friendly-bjj-tannersville-links|/blog/jiu-jitsu-windham-ny|/blog/teen-jiu-jitsu-hunter-ny|/blog/things-to-do-near-hunter-ny-private-bjj-coaching,pass
https://senseisandy.com/blog/jiu-jitsu-near-windham-mountain-club,local+self_sitemap,yes,yes,42,/blog|/blog/after-school-jiu-jitsu|/blog/after-school-jiu-jitsu-calm-routine-catskills|/blog/beginner-friendly-bjj-tannersville-evidence|/blog/beginner-friendly-bjj-tannersville-links|/blog/bio-ginastica-mobility,pass
https://senseisandy.com/blog/jiu-jitsu-near-windham-mountain-club-ski-families,local+self_sitemap,yes,yes,6,/blog/after-school-jiu-jitsu|/blog/after-school-jiu-jitsu-calm-routine-catskills|/blog/jiu-jitsu-near-windham-mountain-club|/blog/private-jiu-jitsu-lessons-windham-ny|/blog/schedule-sensei-weekly-template|/blog/what-does-sensei-mean-in-bjj,pass
https://senseisandy.com/blog/jiu-jitsu-windham-ny,local+self_sitemap,yes,yes,6,/blog/gi-bjj-windham-ny|/blog/jiu-jitsu-near-hunter-mountain|/blog/kids-jiu-jitsu-windham-ny|/blog/martial-arts-windham-ny-why-families-pick-jiu-jitsu|/blog/no-gi-windham-ny|/blog/private-jiu-jitsu-lessons-windham-ny,pass
https://senseisandy.com/blog/kids-jiu-jitsu-windham-ny,local+self_sitemap,yes,yes,8,/blog/beginner-friendly-bjj-tannersville-evidence|/blog/beginner-friendly-bjj-tannersville-links|/blog/gi-bjj-windham-ny|/blog/jiu-jitsu-windham-ny|/blog/no-gi-windham-ny|/blog/private-jiu-jitsu-lessons-windham-ny,pass
https://senseisandy.com/blog/kids-martial-arts-haines-falls,local+self_sitemap,yes,yes,63,/beginner-friendly-bjj-tannersville-links|/bjj-classes/adults-tannersville-ny|/bjj-classes/kids-tannersville-ny|/blog|/blog/after-school-jiu-jitsu|/blog/after-school-jiu-jitsu-calm-routine-catskills,pass
https://senseisandy.com/blog/kids-martial-arts-haines-falls-beginner-friendly-jiu-jitsu,local+self_sitemap,yes,yes,5,/bjj-classes/adults-tannersville-ny|/bjj-classes/kids-tannersville-ny|/blog/kids-martial-arts-haines-falls|/blog/tags/youth|/partials/nearby-areas-links,pass
https://senseisandy.com/blog/kids-teens-bjj-belts-ranks-stripes-promotions,local+self_sitemap,yes,yes,5,/blog/bjj-belts-stripes-promotions|/blog/bjj-black-belt-degree-time|/blog/bjj-promotions-how-often|/blog/tags/youth|/blog/teen-jiu-jitsu-hunter-ny,pass
https://senseisandy.com/blog/kinetic-chess-onteora-park,local+self_sitemap,yes,yes,7,/blog/bio-switch-nervous-system|/blog/bioginastica-movement-no-gi|/blog/bjj-36-techniques|/blog/gain-points-system|/blog/neck-cranks-bjj-longevity-guide|/blog/onteora-park-summer-activities-catskills,pass
https://senseisandy.com/blog/martial-arts-windham-ny-why-families-pick-jiu-jitsu,local+self_sitemap,yes,yes,4,/bjj-classes/adults-tannersville-ny|/bjj-classes/kids-tannersville-ny|/blog/jiu-jitsu-windham-ny|/partials/nearby-areas-links,pass
https://senseisandy.com/blog/neck-cranks-bjj-longevity-guide,local+self_sitemap,yes,yes,7,/blog/bio-switch-nervous-system|/blog/bioginastica-movement-no-gi|/blog/bjj-36-techniques|/blog/gain-points-system|/blog/kinetic-chess-onteora-park|/blog/tags/adult-bjj,pass
https://senseisandy.com/blog/no-gi-windham-ny,local+self_sitemap,yes,yes,2,/blog/gi-bjj-windham-ny|/blog/tags/adult-bjj,pass
https://senseisandy.com/blog/private-jiu-jitsu-lessons-windham-ny,local+self_sitemap,yes,yes,2,/blog|/blog/no-gi-windham-ny,pass
https://senseisandy.com/blog/sanda-vs-jiu-jitsu,local+self_sitemap,yes,yes,16,/blog/bio-ginastica-mobility|/blog/can-you-beat-sensei-without-a-black-belt|/blog/catskills-gym-alternative-jiu-jitsu|/blog/gi-vs-no-gi-bjj-cheat-code|/blog/how-to-fall-safely-bjj-breakfalls|/blog/onteora-park-summer-activities-catskills,pass
https://senseisandy.com/blog/sanda-vs-jiu-jitsu-for-mma,local+self_sitemap,yes,yes,4,/blog/catskills-gym-alternative-jiu-jitsu|/blog/gi-vs-no-gi-bjj-cheat-code|/blog/sanda-vs-jiu-jitsu|/blog/what-is-sanda-sanshou,pass
https://senseisandy.com/blog/schedule-sensei,local+self_sitemap,yes,yes,3,/blog/can-you-beat-sensei-without-a-black-belt|/blog/schedule-sensei-reset-protocol|/blog/tags/adult-bjj,pass
https://senseisandy.com/blog/schedule-sensei-reset-protocol,local+self_sitemap,yes,yes,3,/blog/after-school-jiu-jitsu-calm-routine-catskills|/blog/schedule-sensei|/blog/schedule-sensei-weekly-template,pass
https://senseisandy.com/blog/schedule-sensei-weekly-template,local+self_sitemap,yes,yes,25,/beginner-friendly-bjj-tannersville-links|/blog|/blog/after-school-jiu-jitsu|/blog/after-school-jiu-jitsu-calm-routine-catskills|/blog/bjj-sensei|/blog/exactly-what-happens-first-bjj-class-minute-by-minute,pass
https://senseisandy.com/blog/seated-guard-basics,local+self_sitemap,yes,yes,6,/blog/bjj-promotions-how-often|/blog/gi-vs-no-gi-bjj-cheat-code|/blog/sanda-vs-jiu-jitsu|/blog/tags/adult-bjj|/blog/takedown-defense|/blog/wrestle-ups-scramble,pass
https://senseisandy.com/blog/sensei-mma-bjj,local+self_sitemap,yes,yes,3,/blog/bjj-sensei|/blog/sanda-vs-jiu-jitsu-for-mma|/blog/what-is-sanda-sanshou,pass
https://senseisandy.com/blog/sensei-rules,local+self_sitemap,yes,yes,2,/blog/bjj-sensei|/blog/tags/youth,pass
https://senseisandy.com/blog/snow-day-protocol-bjj-home-dojo,local+self_sitemap,yes,yes,2,/blog|/blog/schedule-sensei-reset-protocol,pass
https://senseisandy.com/blog/spring-fling-is-here,local+self_sitemap,yes,yes,1,/blog,pass
https://senseisandy.com/blog/tags/adult-bjj,local+self_sitemap,yes,yes,2,/blog/tags/starting-jiu-jitsu|/blog/tags/youth,pass
https://senseisandy.com/blog/tags/starting-jiu-jitsu,local+self_sitemap,yes,yes,3,/blog|/blog/tags/adult-bjj|/blog/tags/youth,pass
https://senseisandy.com/blog/tags/youth,local+self_sitemap,yes,yes,2,/blog/tags/adult-bjj|/blog/tags/starting-jiu-jitsu,pass
https://senseisandy.com/blog/takedown-defense,local+self_sitemap,yes,yes,3,/blog/seated-guard-basics|/blog/tags/adult-bjj|/blog/wrestle-ups-scramble,pass
https://senseisandy.com/blog/tannersville-bjj-tuesday,local+self_sitemap,yes,yes,5,/blog/beginners-guide-bjj-human-chess|/blog/bjj-beginners-over-40-catskills|/blog/cairo-ny-bjj-specialist|/blog/onteora-park-summer-activities-catskills|/blog/things-to-do-near-hunter-ny-private-bjj-coaching,pass
https://senseisandy.com/blog/teen-jiu-jitsu-hunter-ny,local+self_sitemap,yes,yes,2,/blog/jiu-jitsu-near-hunter-mountain|/blog/kids-jiu-jitsu-windham-ny,pass
https://senseisandy.com/blog/things-to-do-near-hunter-ny-private-bjj-coaching,local+self_sitemap,yes,yes,7,/blog/beginners-guide-bjj-human-chess|/blog/bjj-beginners-over-40-catskills|/blog/cairo-ny-bjj-specialist|/blog/jiu-jitsu-near-hunter-mountain|/blog/jiu-jitsu-near-windham-mountain-club-ski-families|/blog/private-jiu-jitsu-lessons-windham-ny,pass
https://senseisandy.com/blog/water-before-training-how-much-when,local+self_sitemap,yes,yes,2,/blog|/blog/tags/starting-jiu-jitsu,pass
https://senseisandy.com/blog/what-does-sensei-mean-in-bjj,local+self_sitemap,yes,yes,9,/blog/after-school-jiu-jitsu|/blog/after-school-jiu-jitsu-calm-routine-catskills|/blog/bjj-sensei|/blog/jiu-jitsu-near-windham-mountain-club|/blog/jiu-jitsu-near-windham-mountain-club-ski-families|/blog/kids-martial-arts-haines-falls,pass
https://senseisandy.com/blog/what-is-sanda-sanshou,local+self_sitemap,yes,yes,3,/blog/gi-vs-no-gi-bjj-cheat-code|/blog/sanda-vs-jiu-jitsu|/blog/sanda-vs-jiu-jitsu-for-mma,pass
https://senseisandy.com/blog/wrestle-ups-scramble,local+self_sitemap,yes,yes,8,/blog/bio-switch-nervous-system|/blog/bioginastica-movement-no-gi|/blog/gain-points-system|/blog/how-to-fall-safely-bjj-breakfalls|/blog/kinetic-chess-onteora-park|/blog/neck-cranks-bjj-longevity-guide,pass
https://senseisandy.com/bring-a-friend,local+self_sitemap,yes,yes,2,/blog|/student-hub,pass
https://senseisandy.com/bully-proof-jiu-jitsu-tannersville-ny,local+self_sitemap,yes,yes,5,/bjj-faqs|/blog/after-school-jiu-jitsu-calm-routine-catskills|/blog/kids-martial-arts-haines-falls-beginner-friendly-jiu-jitsu|/blog/teen-jiu-jitsu-hunter-ny|/parent-resources,pass
https://senseisandy.com/camp-clinics,local+self_sitemap,yes,yes,2,/blog|/community-partners,pass
https://senseisandy.com/catskills-home-base,local+self_sitemap,yes,yes,2,/christmas-in-july-bjj-tannersville|/options-pricing,pass
https://senseisandy.com/class-rules,local+self_sitemap,yes,yes,5,/birthday-parties|/core-culture-parent-guide|/inclusion|/jiu-jitsu-safety-tannersville-ny|/parent-resources,pass
https://senseisandy.com/contact,local+self_sitemap,yes,yes,347,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/core-culture-parent-guide,local+self_sitemap,yes,yes,343,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/free-bjj-intro-tannersville-ny,local+self_sitemap,yes,yes,362,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/friday-night-fanatics,local+self_sitemap,yes,yes,2,/blog|/parent-resources,pass
https://senseisandy.com/guarantee-terms,local+self_sitemap,yes,yes,4,/archive/retired-pages/teen-jiu-jitsu-tannersville-ny|/back-to-school-bjj-tannersville|/bjj-classes/adults-tannersville-ny|/options-pricing,pass
https://senseisandy.com/holiday-schedule,local+self_sitemap,yes,yes,343,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/how-class-works,local+self_sitemap,yes,yes,345,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/inclusion,local+self_sitemap,yes,yes,2,/class-rules|/jiu-jitsu-safety-tannersville-ny,pass
https://senseisandy.com/jiu-jitsu-safety-tannersville-ny,local+self_sitemap,yes,yes,345,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/law-enforcement-bjj,local+self_sitemap,yes,yes,6,/bjj-classes/adults-tannersville-ny|/programs|/research/law-enforcement-bjj-evidence|/research/marietta-police-bjj-case-summary|/sources|/sources/marietta-police-bjj,pass
https://senseisandy.com/local-bjj-tournaments-for-parents,local+self_sitemap,yes,yes,2,/blog|/parent-resources,pass
https://senseisandy.com/nearby-towns,local+self_sitemap,yes,yes,347,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/nervous-first-timers,local+self_sitemap,yes,yes,2,/bjj-classes/adults-tannersville-ny|/blog,pass
https://senseisandy.com/options-pricing,local+self_sitemap,yes,yes,348,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/parent-resources,local+self_sitemap,yes,yes,344,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/partners-hospitality-hunter-windham,local+self_sitemap,yes,yes,343,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/partners-wellness-pt-referrals,local+self_sitemap,yes,yes,343,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/private-lessons,local+self_sitemap,yes,yes,353,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/programs,local+self_sitemap,yes,yes,29,/bio|/bjj-classes/acra-ny|/bjj-classes/ashland-ny|/bjj-classes/boiceville-ny|/bjj-classes/coxsackie-ny|/bjj-classes/durham-ny,pass
https://senseisandy.com/report-card,local+self_sitemap,yes,yes,3,/core-culture-parent-guide|/parent-resources|/student-hub,pass
https://senseisandy.com/research/law-enforcement-bjj-evidence,local+self_sitemap,yes,yes,3,/blog|/law-enforcement-bjj|/research/marietta-police-bjj-case-summary,pass
https://senseisandy.com/research/marietta-police-bjj-case-summary,local+self_sitemap,yes,yes,2,/law-enforcement-bjj|/research/law-enforcement-bjj-evidence,pass
https://senseisandy.com/samurai-break,local+self_sitemap,yes,yes,2,/blog|/blog/how-to-fall-safely-bjj-breakfalls,pass
https://senseisandy.com/schedule,local+self_sitemap,yes,yes,356,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/scribners,local+self_sitemap,yes,yes,5,/bjj-classes/adults-tannersville-ny|/community-partners|/instagram|/private-lessons|/scribners-thank-you,pass
https://senseisandy.com/scribners-jiu-jitsu,local+self_sitemap,yes,yes,2,/blog|/private-lessons,pass
https://senseisandy.com/sensei-bully,local+self_sitemap,yes,yes,344,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/sensei-jiu-jitsu,local+self_sitemap,yes,yes,344,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/sensei-studio,local+self_sitemap,yes,yes,346,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/sources,local+self_sitemap,yes,yes,5,/sources/cdc-physical-activity|/sources/gracie-academy|/sources/kenny-florian|/sources/kodokan-etiquette|/sources/marietta-police-bjj,pass
https://senseisandy.com/sources/cdc-physical-activity,local+self_sitemap,yes,yes,2,/partials/evidence-accordion-adults|/sources,pass
https://senseisandy.com/sources/clockwork-bjj-instructors,local+self_sitemap,yes,yes,1,/sensei-jiu-jitsu,pass
https://senseisandy.com/sources/gracie-academy,local+self_sitemap,yes,yes,4,/blog/bjj-36-techniques|/blog/spring-fling-is-here|/sensei-jiu-jitsu|/sources,pass
https://senseisandy.com/sources/kenny-florian,local+self_sitemap,yes,yes,2,/sensei-jiu-jitsu|/sources,pass
https://senseisandy.com/sources/kodokan-etiquette,local+self_sitemap,yes,yes,2,/blog/kids-teens-bjj-belts-ranks-stripes-promotions|/blog/what-does-sensei-mean-in-bjj,pass
https://senseisandy.com/sources/marietta-police-bjj,local+self_sitemap,yes,yes,4,/partials/evidence-accordion-leo|/research/marietta-police-bjj-case-summary|/sources|/tactical-longevity,pass
https://senseisandy.com/student-hub,local+self_sitemap,yes,yes,186,/after-school|/archive/retired-pages/teen-jiu-jitsu-tannersville-ny|/beginner-friendly-bjj-tannersville-links|/bjj-classes/adults-tannersville-ny|/bjj-glossary|/bjj-glossary/ankle-lock,pass
https://senseisandy.com/success-stories,local+self_sitemap,yes,yes,345,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
https://senseisandy.com/summer-jiu-jitsu-tannersville,local+self_sitemap,yes,yes,345,/|/after-school|/annual-track|/archive/6weekgrandslam|/archive/classes|/archive/curriculum,pass
