url,status_code,location,source_count,sample_source,error
https://senseisandy.com/bjj-glossary/hip-escape,0,,14,bjj-glossary/elbow-knee-escape/index.html,fetch failed
https://senseisandy.com/bjj-glossary/hip-heist,0,,1,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/hooks,0,,2,bjj-glossary/chest-to-back/index.html,fetch failed
https://senseisandy.com/bjj-glossary/inside-position,0,,11,bjj-glossary/ankle-lock/index.html,fetch failed
https://senseisandy.com/bjj-glossary/inside-tie,0,,3,bjj-glossary/clinch/index.html,fetch failed
https://senseisandy.com/bjj-glossary/inside-trip,0,,3,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/inversion,0,,3,bjj-glossary/granby-roll/index.html,fetch failed
https://senseisandy.com/bjj-glossary/jiu-jitsu,0,,1,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/k-guard,0,,4,bjj-glossary/de-la-riva/index.html,fetch failed
https://senseisandy.com/bjj-glossary/kimura,0,,2,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/knee-cut,0,,6,bjj-glossary/guard-pass/index.html,fetch failed
https://senseisandy.com/bjj-glossary/knee-line,0,,4,bjj-glossary/ankle-lock/index.html,fetch failed
https://senseisandy.com/bjj-glossary/knee-shield,0,,2,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/knee-slide,0,,1,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/lapel-grip,0,,2,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/leg-drag,0,,6,bjj-glossary/backstep-pass/index.html,fetch failed
https://senseisandy.com/bjj-glossary/leg-entanglement,0,,5,bjj-glossary/ankle-lock/index.html,fetch failed
https://senseisandy.com/bjj-glossary/level-change,0,,5,bjj-glossary/double-leg-defense/index.html,fetch failed
https://senseisandy.com/bjj-glossary/long-step,0,,4,bjj-glossary/backstep-pass/index.html,fetch failed
https://senseisandy.com/bjj-glossary/mat-return,0,,2,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/mount,0,,16,bjj-glossary/armbar/index.html,fetch failed
https://senseisandy.com/bjj-glossary/mount-transition,0,,4,bjj-glossary/heavy-hips/index.html,fetch failed
https://senseisandy.com/bjj-glossary/neutral-position,0,,8,bjj-glossary/double-leg/index.html,fetch failed
https://senseisandy.com/bjj-glossary/no-gi,0,,4,bjj-glossary/gi/index.html,fetch failed
https://senseisandy.com/bjj-glossary/north-south,0,,2,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/off-balance,0,,6,bjj-glossary/de-la-riva/index.html,fetch failed
https://senseisandy.com/bjj-glossary/open-guard,0,,7,bjj-glossary/butterfly-guard/index.html,fetch failed
https://senseisandy.com/bjj-glossary/open-guard-pass,0,,6,bjj-glossary/backstep-pass/index.html,fetch failed
https://senseisandy.com/bjj-glossary/outside-trip,0,,3,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/overhook,0,,5,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/penetration-step,0,,3,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/pin,0,,10,bjj-glossary/chest-to-chest/index.html,fetch failed
https://senseisandy.com/bjj-glossary/pin-escape,0,,1,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/posture,0,,6,bjj-glossary/base/index.html,fetch failed
https://senseisandy.com/bjj-glossary/posture-break,0,,3,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/posture-recovery,0,,1,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/pressure,0,,5,bjj-glossary/body-lock-pass/index.html,fetch failed
https://senseisandy.com/bjj-glossary/pummel,0,,9,bjj-glossary/body-lock/index.html,fetch failed
https://senseisandy.com/bjj-glossary/quarter-guard,0,,1,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/re-guard,0,,1,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/re-shot,0,,1,bjj-glossary/index.html,fetch failed
https://senseisandy.com/bjj-glossary/rear-naked-choke,0,,5,bjj-glossary/back-defense/index.html,fetch failed
https://senseisandy.com/bjj-glossary/reverse-de-la-riva,0,,3,bjj-glossary/de-la-riva/index.html,fetch failed
https://senseisandy.com/bjj-glossary/safety,0,,5,bjj-glossary/beginner-lane/index.html,fetch failed
